group,language,birth_date,sex,country,work_place,Creazione della Safety Vision,Costante focalizzazione sulla sicurezza,Influenzare ed ispirare gli altri,Credibilità e affidabilità,Orientamento al Team,Comunicazione efficace,Feedback e riconoscimento
137,it,1990-11-08 00:00:00,Femmina,ITALIA,Ufficio,46,32,43,47,51,57,63
137,it,1974-05-31 00:00:00,Maschio,ITALIA,Ufficio,37,52,57,77,54,63,43
137,it,1975-03-06 00:00:00,Maschio,ITALIA,Ufficio,17,65,70,77,69,51,60
137,it,1981-12-31 00:00:00,Maschio,ITALIA,Altro,0,0,0,0,0,0,0
137,it,1981-12-31 00:00:00,Maschio,ITALIA,Altro,37,30,0,43,51,31,57
137,it,1987-09-10 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,31,22,50,67,66,60,47
137,it,1990-05-12 00:00:00,Femmina,ITALIA,Ufficio,37,62,7,57,51,46,57
137,it,1987-08-30 00:00:00,Maschio,ITALIA,Ufficio,51,38,37,83,71,31,50
137,it,1986-02-14 00:00:00,Maschio,ITALIA,Altro,20,25,57,57,54,43,47
137,it,1981-12-31 00:00:00,Maschio,ITALIA,Altro,69,28,60,57,37,37,47
137,it,1988-05-11 00:00:00,Maschio,ITALIA,Ufficio,31,62,50,83,77,60,33
137,it,1976-08-15 00:00:00,Maschio,ITALIA,Ufficio,63,62,50,33,37,51,33
137,it,1963-08-28 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,54,35,67,33,63,54,50
137,it,1980-12-26 00:00:00,Maschio,ITALIA,Ufficio,37,48,47,57,54,51,57
137,it,1987-05-01 00:00:00,Maschio,ITALIA,Ufficio,40,72,70,70,57,46,10
137,it,1995-02-10 00:00:00,Femmina,ITALIA,Ufficio,14,57,13,77,31,71,60
137,it,1971-01-08 00:00:00,Maschio,ITALIA,Altro,63,57,70,70,94,31,30
137,it,1984-09-10 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,77,30,27,77,49,51,23
137,it,1977-01-19 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,37,52,20,57,60,63,63
137,it,1992-08-13 00:00:00,Femmina,ITALIA,Altro,37,48,67,67,54,37,80
137,it,1986-03-13 00:00:00,Maschio,ITALIA,Altro,9,48,53,77,74,60,53
137,it,1985-10-02 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,30,23,23,29,29,13
137,it,1985-10-02 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,37,55,67,70,60,51,23
137,it,1986-03-29 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
137,it,1982-07-09 00:00:00,Femmina,ITALIA,Ufficio,23,35,37,90,86,54,60
137,it,1970-11-14 00:00:00,Maschio,ITALIA,Ufficio,37,68,87,27,31,31,60
137,it,1976-10-15 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,46,72,60,63,83,40,37
137,it,1970-07-17 01:00:00,Femmina,ITALIA,Altro,46,70,73,70,29,29,37
137,it,1983-12-03 00:00:00,Femmina,ITALIA,Altro,49,68,50,43,46,37,37
137,it,1977-04-20 00:00:00,Femmina,ITALIA,Ufficio,46,48,43,63,57,60,27
137,it,1976-11-21 00:00:00,Maschio,ITALIA,Ufficio,51,45,40,70,60,31,47
137,it,1986-03-29 00:00:00,Maschio,ITALIA,Ufficio,57,42,63,27,94,51,53
137,it,1974-06-25 00:00:00,Femmina,ITALIA,Altro,60,42,60,50,71,40,40
137,it,1971-03-17 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,83,52,67,47,34,43,50
137,it,1977-06-21 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,31,62,27,70,80,40,53
137,it,1969-04-08 00:00:00,Maschio,ITALIA,Ufficio,54,62,73,53,46,20,63
137,it,1990-01-22 00:00:00,Maschio,ALBANIA,Ufficio,60,22,80,10,69,80,47
137,it,1970-04-16 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,60,60,87,43,74,54,20
138,en,1985-12-10 00:00:00,Maschio,INDIA,Altro,60,68,30,73,83,57,50
138,en,1970-07-20 01:00:00,Maschio,INDIA,Altro,43,42,33,40,54,49,47
138,en,1963-08-11 00:00:00,Maschio,INDIA,Altro,37,57,67,70,51,43,70
138,en,1967-05-18 00:00:00,Maschio,INDIA,Altro,37,40,50,60,57,69,40
138,en,1965-04-01 00:00:00,Maschio,INDIA,Ufficio,60,45,50,40,57,63,63
138,en,1991-04-13 00:00:00,Maschio,INDIA,Altro,0,0,0,0,0,0,0
138,en,1984-11-10 00:00:00,Maschio,INDIA,Ufficio,23,80,83,53,83,46,40
138,en,1966-05-01 00:00:00,Maschio,INDIA,Altro,9,28,10,7,40,37,27
138,en,1974-11-19 00:00:00,Maschio,INDIA,Altro,57,32,17,53,71,66,57
138,en,1991-04-13 00:00:00,Maschio,INDIA,Altro,14,28,17,10,34,29,43
138,en,1991-04-13 00:00:00,Maschio,INDIA,Altro,51,38,43,63,66,49,57
138,en,1987-04-19 00:00:00,Maschio,INDIA,Ufficio,63,40,33,53,74,43,33
138,en,1983-11-24 00:00:00,Maschio,INDIA,Altro,80,55,47,47,66,37,63
138,en,1979-05-19 00:00:00,Maschio,INDIA,Ufficio,80,75,70,20,80,46,30
138,en,1971-04-25 00:00:00,Maschio,INDIA,Ufficio,0,0,0,0,0,0,0
138,en,1974-11-19 00:00:00,Femmina,INDIA,Altro,37,32,30,53,69,63,43
138,en,1965-10-19 00:00:00,Maschio,INDIA,Ufficio,80,45,43,67,94,43,50
138,en,1971-04-25 00:00:00,Maschio,INDIA,Cantiere o sito operativo,60,35,77,27,74,60,73
138,en,1967-06-22 00:00:00,Maschio,INDIA,Altro,69,55,60,47,80,60,30
138,en,1983-11-11 00:00:00,Maschio,INDIA,Altro,54,68,50,30,34,29,40
138,en,1968-05-14 00:00:00,Maschio,INDIA,Altro,43,75,53,60,37,17,57
138,en,1980-02-13 00:00:00,Maschio,INDIA,Ufficio,80,32,33,37,63,71,57
138,en,1974-08-28 00:00:00,Maschio,INDIA,Altro,46,60,43,53,69,31,47
138,en,1983-06-05 00:00:00,Maschio,INDIA,Altro,49,52,57,53,80,57,53
138,en,1966-05-01 00:00:00,Maschio,INDIA,Altro,51,72,27,47,51,69,63
138,en,1990-10-30 00:00:00,Maschio,INDIA,Ufficio,60,40,33,60,86,46,63
138,en,1966-12-05 00:00:00,Maschio,INDIA,Ufficio,46,40,77,37,74,51,40
138,en,1990-07-26 00:00:00,Maschio,INDIA,Ufficio,54,40,53,40,66,29,67
138,en,1967-06-10 00:00:00,Maschio,INDIA,Altro,63,45,60,43,71,60,50
139,it,1992-01-17 00:00:00,Femmina,BRASILE,Ufficio,51,52,30,57,31,66,47
139,it,1969-05-07 00:00:00,Femmina,ITALIA,Ufficio,0,0,0,0,0,0,0
139,it,1976-10-11 00:00:00,Femmina,ITALIA,Ufficio,0,0,0,0,0,0,0
139,it,1975-07-04 00:00:00,Femmina,ITALIA,Ufficio,57,38,47,53,57,14,70
139,it,1973-11-24 00:00:00,Maschio,ITALIA,Ufficio,49,65,33,73,34,43,37
139,it,1965-12-16 00:00:00,Maschio,ITALIA,Ufficio,74,55,37,53,43,29,60
139,it,1970-08-22 01:00:00,Maschio,ITALIA,Ufficio,57,55,57,37,46,20,53
139,it,1977-06-21 00:00:00,Femmina,ITALIA,Ufficio,23,68,77,47,23,51,63
139,it,1978-07-23 00:00:00,Maschio,ITALIA,Ufficio,11,8,13,23,40,40,20
139,it,1966-01-24 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,71,40,60,37,46,37,70
139,it,1990-12-03 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,49,55,53,77,46,46,60
139,it,1976-02-18 00:00:00,Femmina,ITALIA,Ufficio,69,50,63,43,40,57,33
139,it,1960-03-14 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,49,62,60,80,74,74,10
139,it,1966-11-19 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,51,60,47,53,37,37,50
139,it,1974-05-21 00:00:00,Maschio,ITALIA,Ufficio,51,28,40,70,83,49,40
139,it,1977-10-06 00:00:00,Maschio,ITALIA,Ufficio,57,78,60,20,31,17,77
139,it,1968-10-03 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,63,52,57,43,66,57,67
139,it,1973-02-14 00:00:00,Maschio,ITALIA,Ufficio,40,45,67,73,46,69,40
139,it,1976-10-11 00:00:00,Femmina,ITALIA,Ufficio,49,75,27,53,63,31,70
139,it,2023-07-23 00:00:00,Maschio,ITALIA,Ufficio,29,45,57,60,74,60,43
139,it,1969-05-07 00:00:00,Femmina,ITALIA,Ufficio,46,52,50,33,43,57,70
139,it,1980-09-16 00:00:00,Maschio,ITALIA,Ufficio,51,45,67,53,43,31,30
139,it,1982-07-24 00:00:00,Femmina,ITALIA,Ufficio,74,62,53,87,69,57,40
139,it,1972-01-02 00:00:00,Femmina,ITALIA,Ufficio,37,85,47,53,46,37,70
140,en,1978-06-06 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,0,0,0,0,0,0,0
140,en,1998-01-15 00:00:00,Maschio,NORVEGIA,Ufficio,14,30,0,30,20,20,10
140,en,1977-03-28 00:00:00,Femmina,NORVEGIA,Ufficio,0,0,0,0,0,0,0
140,en,1977-03-10 00:00:00,Maschio,NORVEGIA,Ufficio,60,60,33,60,77,43,53
140,en,1967-02-11 00:00:00,Maschio,NORVEGIA,Ufficio,0,0,0,0,0,0,0
140,en,2000-01-07 00:00:00,Maschio,NORVEGIA,Ufficio,40,40,37,57,63,49,73
140,en,1975-02-10 00:00:00,Maschio,NORVEGIA,Ufficio,6,52,53,93,74,40,47
140,en,1986-02-26 00:00:00,Maschio,NORVEGIA,Ufficio,63,57,13,50,54,54,37
140,en,1967-09-13 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,60,52,30,63,74,54,27
140,en,1972-03-20 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,74,55,53,53,77,26,47
140,en,1996-03-09 00:00:00,Maschio,NORVEGIA,Ufficio,49,30,23,83,74,69,53
140,en,1999-01-07 00:00:00,Maschio,NORVEGIA,Ufficio,14,22,17,17,23,23,13
140,en,1995-06-12 00:00:00,Maschio,NORVEGIA,Ufficio,46,40,47,33,63,51,43
140,en,1974-11-18 00:00:00,Maschio,NORVEGIA,Ufficio,71,48,77,37,66,54,40
140,en,1970-08-07 01:00:00,Femmina,NORVEGIA,Ufficio,34,57,23,87,57,60,53
140,en,1972-07-21 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,31,55,70,63,69,46,53
140,en,1970-03-23 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,49,42,60,33,66,51,40
140,en,1960-10-16 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,49,42,67,47,74,43,50
140,en,1977-01-09 00:00:00,Maschio,GRAN BRETAGNA,Cantiere o sito operativo,51,48,53,57,40,49,67
140,en,1994-04-14 00:00:00,Maschio,NORVEGIA,Ufficio,29,57,23,53,54,57,63
140,en,1979-03-24 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,77,32,23,70,74,54,40
140,en,1968-08-04 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,23,57,63,67,86,49,57
140,en,1985-01-11 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,0,0,0,0,0,0,0
140,en,1979-07-01 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,34,45,30,80,86,46,40
140,en,1969-06-26 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,63,42,47,23,80,63,40
140,en,1969-01-20 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,49,40,30,37,51,43,50
140,en,1961-06-17 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,60,52,53,37,74,63,37
140,en,1973-04-28 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,60,48,63,50,74,66,47
140,en,1974-01-15 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,40,50,53,53,66,49,30
140,en,1969-09-26 00:00:00,Maschio,NORVEGIA,Ufficio,69,55,53,47,51,43,53
140,en,1965-09-23 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,54,62,53,87,71,34,33
140,en,1967-09-07 00:00:00,Maschio,NORVEGIA,Ufficio,71,50,67,33,54,40,63
140,en,1980-07-20 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,63,45,43,47,77,40,30
140,en,1967-03-11 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,23,45,67,80,80,49,37
140,en,1970-07-14 01:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,54,45,53,57,94,43,23
140,en,1979-06-13 00:00:00,Maschio,FRANCIA,Ufficio,66,32,77,47,51,51,57
140,en,1962-01-05 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,49,62,40,77,77,26,37
140,en,1975-04-20 00:00:00,Maschio,SVEZIA,Cantiere o sito operativo,0,28,17,10,43,34,20
140,en,1968-03-26 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,57,28,47,37,86,54,57
140,it,1985-01-11 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,94,48,43,33,86,49,47
140,en,1975-09-02 00:00:00,Femmina,NORVEGIA,Ufficio,57,62,53,30,74,54,67
140,en,1972-02-02 00:00:00,Maschio,NORVEGIA,Ufficio,54,60,33,87,80,49,30
140,en,1980-06-03 00:00:00,Maschio,NORVEGIA,Ufficio,9,80,37,40,63,51,47
140,en,1998-01-15 00:00:00,Maschio,NORVEGIA,Ufficio,60,28,27,57,60,37,60
140,en,1977-02-07 00:00:00,Maschio,NORVEGIA,Ufficio,43,40,60,70,29,51,40
140,en,1991-01-18 00:00:00,Maschio,NORVEGIA,Ufficio,31,65,57,23,74,49,27
140,en,1994-12-17 00:00:00,Maschio,NORVEGIA,Ufficio,29,30,40,40,69,43,33
140,en,1967-02-11 00:00:00,Maschio,NORVEGIA,Ufficio,54,72,23,60,51,37,50
140,en,1966-04-23 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,46,62,77,70,74,51,37
140,en,1975-04-21 00:00:00,Maschio,SVEZIA,Cantiere o sito operativo,69,42,67,37,66,37,53
140,en,1981-04-15 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,34,60,77,37,77,66,70
140,en,1987-05-09 00:00:00,Femmina,NORVEGIA,Ufficio,43,22,37,57,51,66,53
140,en,1990-09-21 00:00:00,Femmina,NORVEGIA,Ufficio,0,32,7,30,29,49,0
141,en,1969-02-27 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
141,it,1986-04-14 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,31,48,43,60,66,31,20
141,en,1969-02-27 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,51,40,67,47,54,63,53
141,en,1982-02-12 00:00:00,Maschio,CROAZIA,Cantiere o sito operativo,0,0,0,0,0,0,0
141,it,1964-01-31 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,51,48,47,60,80,46,33
141,en,1964-01-15 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,0,0,0,14,0,10
141,it,1972-04-11 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,23,50,57,60,49,23,47
141,en,1982-02-12 00:00:00,Maschio,CROAZIA,Cantiere o sito operativo,17,48,40,40,74,66,47
141,it,1981-10-07 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,51,60,40,77,51,26,57
141,en,1984-10-30 00:00:00,Maschio,CROAZIA,Cantiere o sito operativo,26,52,83,27,77,43,50
141,en,1974-04-02 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,51,48,27,37,54,60,70
141,en,1990-07-02 00:00:00,Maschio,CROAZIA,Cantiere o sito operativo,49,68,70,53,83,34,53
142,en,1976-08-03 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,57,22,47,57,77,51,47
142,en,1976-07-09 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,9,12,0,20,29,26,27
142,en,1984-02-22 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,83,35,53,43,71,46,37
142,en,1952-12-07 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,57,48,93,70,66,46,10
142,en,1969-03-06 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,0,15,0,10,14,26,0
142,en,1970-10-21 00:00:00,Maschio,ITALIA,Ufficio,17,48,53,70,69,54,70
142,en,1972-04-03 00:00:00,Maschio,ITALIA,Ufficio,63,50,40,60,77,63,43
142,en,1973-10-15 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,63,32,37,43,57,46,37
142,en,1966-12-02 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,37,60,57,70,60,54,60
142,en,1975-06-30 00:00:00,Maschio,ITALIA,Ufficio,57,60,77,53,51,43,37
142,en,1976-07-09 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,57,28,13,63,86,60,57
142,en,1960-11-19 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,40,80,57,77,60,40,53
142,en,1981-02-01 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,54,40,57,67,66,57,37
142,en,1984-06-17 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,57,57,53,70,74,60,10
142,en,1966-05-16 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,34,45,37,80,77,51,40
142,en,1987-04-06 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,34,68,17,87,89,51,27
142,en,1964-07-31 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,77,42,67,27,66,23,73
142,it,1959-01-05 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,0,25,30,7,37,40,13
142,en,1969-07-27 00:00:00,Maschio,ITALIA,Ufficio,17,72,63,47,86,40,53
142,en,1963-11-16 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,23,65,43,80,86,69,40
142,en,1972-07-29 00:00:00,Maschio,ITALIA,Ufficio,51,42,60,63,57,40,57
142,en,1975-07-23 00:00:00,Femmina,ITALIA,Ufficio,37,60,57,60,54,51,63
142,en,1976-05-26 00:00:00,Maschio,ITALIA,Ufficio,60,25,33,67,74,43,37
142,en,1980-11-30 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,66,28,33,63,66,60,70
142,en,1961-05-06 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,23,35,43,50,71,74,60
142,en,1980-05-01 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,54,42,63,33,46,63,73
142,en,1962-08-05 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,60,55,50,60,54,54,60
142,en,1982-05-27 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,54,48,33,80,31,77,27
142,en,1959-04-29 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,29,60,27,40,63,34,40
142,en,1966-08-31 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,0,0,0,0,0,0,0
142,en,1966-08-31 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,46,45,67,47,46,51,30
142,en,1988-05-27 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,57,68,20,60,29,54,23
142,en,1959-01-05 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,20,65,33,77,57,49,63
142,en,1977-01-31 00:00:00,Maschio,FRANCIA,Ufficio,49,42,23,50,77,60,67
142,en,1983-04-27 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
142,en,1970-03-31 00:00:00,Maschio,ITALIA,Ufficio,11,22,53,70,60,51,53
142,it,1983-04-27 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
142,en,1983-04-27 00:00:00,Maschio,ITALIA,Ufficio,66,28,43,57,91,37,53
142,en,1980-05-20 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,20,35,47,80,69,49,33
142,en,1973-04-07 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,31,50,40,90,63,83,17
142,en,1983-04-23 00:00:00,Maschio,ITALIA,Ufficio,40,75,50,50,54,49,33
142,en,1988-02-27 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,43,62,40,40,34,49,47
142,it,1974-11-08 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,57,28,87,43,80,54,30
142,en,1991-09-10 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,23,40,63,47,80,54,63
142,en,1984-09-13 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,51,42,17,60,80,60,67
143,en,2037-07-12 00:00:00,Maschio,FRANCIA,Ufficio,0,0,0,0,0,0,0
143,en,1987-05-21 00:00:00,Maschio,PORTOGALLO,Ufficio,26,57,63,70,83,57,43
143,en,1974-02-03 00:00:00,Femmina,FRANCIA,Ufficio,49,32,33,63,66,43,57
143,en,1998-03-20 00:00:00,Maschio,FRANCIA,Ufficio,31,70,53,47,57,54,43
143,en,1973-07-12 00:00:00,Maschio,FRANCIA,Ufficio,46,48,63,47,69,46,60
143,en,1993-10-06 00:00:00,Maschio,FRANCIA,Ufficio,54,52,67,33,51,63,47
143,en,1995-12-10 00:00:00,Maschio,FRANCIA,Ufficio,46,45,53,47,83,57,47
143,en,1985-08-22 00:00:00,Femmina,FRANCIA,Ufficio,49,45,43,43,74,40,47
143,en,1996-08-17 00:00:00,Maschio,FRANCIA,Ufficio,51,50,40,67,60,51,77
143,en,1981-09-29 00:00:00,Maschio,GRAN BRETAGNA,Ufficio,66,35,27,57,86,26,43
144,it,1991-02-26 00:00:00,Maschio,ITALIA,Ufficio,54,30,43,73,51,37,60
144,en,1999-02-19 00:00:00,Maschio,ITALIA,Altro,40,82,63,87,63,31,43
144,it,1990-03-02 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,17,50,27,77,60,60,47
144,en,1990-02-06 00:00:00,Maschio,ITALIA,Altro,29,28,53,63,54,49,50
144,en,1991-01-31 00:00:00,Maschio,TUNISIA,Altro,60,42,53,77,49,9,73
144,en,1995-06-13 00:00:00,Maschio,ITALIA,Altro,60,40,53,50,74,40,47
144,it,2001-01-12 00:00:00,Maschio,ITALIA,Altro,63,30,60,60,49,51,53
144,it,1996-07-01 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,63,52,50,60,43,14,60
144,it,1995-10-16 00:00:00,Femmina,ALBANIA,Cantiere o sito operativo,0,0,0,0,0,0,0
144,en,1992-10-20 00:00:00,Maschio,ALBANIA,Altro,43,65,23,70,86,43,67
144,en,1995-10-23 00:00:00,Maschio,ITALIA,Altro,34,45,60,47,57,69,60
144,en,2024-01-10 00:00:00,Maschio,ITALIA,Altro,57,55,50,53,74,51,20
144,it,1998-07-23 00:00:00,Maschio,ITALIA,Ufficio,51,45,63,73,77,63,33
144,en,1995-10-16 00:00:00,Maschio,ALBANIA,Altro,23,60,77,73,60,54,43
144,en,2000-10-03 00:00:00,Maschio,ITALIA,Altro,23,50,47,47,57,80,33
145,fr,1970-07-13 01:00:00,Femmina,CANADA,Ufficio,17,55,53,70,60,40,53
145,fr,1971-06-16 00:00:00,Maschio,CANADA,Ufficio,60,38,37,67,74,60,40
145,fr,1958-08-06 00:00:00,Maschio,CANADA,Altro,66,55,60,27,57,34,73
145,fr,1969-05-03 00:00:00,Maschio,CANADA,Ufficio,0,0,0,0,0,0,0
145,fr,1969-05-03 00:00:00,Maschio,CANADA,Ufficio,23,60,53,67,74,20,50
145,fr,1976-03-24 00:00:00,Maschio,CANADA,Ufficio,51,55,63,93,54,37,43
145,fr,1966-06-01 00:00:00,Maschio,CANADA,Ufficio,63,48,80,43,23,23,57
145,fr,1964-12-12 00:00:00,Maschio,CANADA,Altro,0,0,0,0,0,0,0
145,fr,1964-12-12 00:00:00,Maschio,CANADA,Altro,26,45,47,67,69,66,63
145,fr,1981-06-04 00:00:00,Maschio,CANADA,Ufficio,26,70,13,77,71,54,40
146,en,1972-05-14 00:00:00,Maschio,SVEZIA,Ufficio,71,48,37,63,69,40,30
146,en,1985-05-14 00:00:00,Femmina,NORVEGIA,Ufficio,40,55,37,43,57,63,33
146,en,1983-04-01 00:00:00,Maschio,NORVEGIA,Altro,26,28,40,63,34,66,77
146,en,1960-06-29 00:00:00,Maschio,NORVEGIA,Altro,14,0,17,0,23,14,0
146,en,1961-01-21 00:00:00,Maschio,NORVEGIA,Ufficio,60,38,37,77,83,40,50
146,en,1960-11-28 00:00:00,Maschio,NORVEGIA,Ufficio,54,70,60,77,34,26,57
146,en,1983-03-09 00:00:00,Maschio,NORVEGIA,Ufficio,60,48,37,63,66,43,20
146,en,1979-06-19 00:00:00,Maschio,NORVEGIA,Ufficio,34,52,70,53,66,31,47
146,en,1962-07-31 00:00:00,Maschio,NORVEGIA,Ufficio,0,0,0,0,0,0,0
146,en,1960-05-23 00:00:00,Maschio,NORVEGIA,Ufficio,14,60,37,77,63,43,57
146,en,1966-07-18 00:00:00,Femmina,FINLANDIA,Ufficio,80,20,20,63,94,40,57
146,en,1965-06-23 00:00:00,Femmina,NORVEGIA,Ufficio,34,60,50,83,26,43,43
146,en,1968-03-12 00:00:00,Femmina,NORVEGIA,Ufficio,71,45,20,93,69,51,43
146,en,1960-06-29 00:00:00,Maschio,NORVEGIA,Altro,60,40,60,40,54,57,57
146,en,1967-10-01 00:00:00,Femmina,NORVEGIA,Ufficio,86,52,43,60,66,46,27
146,en,1963-07-15 00:00:00,Maschio,NORVEGIA,Ufficio,57,48,67,53,83,11,33
146,en,1960-08-25 00:00:00,Femmina,NORVEGIA,Ufficio,54,40,63,60,80,31,53
146,en,2024-01-23 00:00:00,Maschio,NORVEGIA,Ufficio,46,35,67,37,86,80,37
147,en,1985-05-05 00:00:00,Maschio,SVEZIA,Ufficio,0,0,0,0,0,0,0
147,en,1985-05-05 00:00:00,Maschio,SVEZIA,Ufficio,49,45,60,57,63,49,57
147,en,1987-10-31 00:00:00,Maschio,SVEZIA,Ufficio,0,0,0,0,0,0,0
147,en,1987-10-31 00:00:00,Maschio,SVEZIA,Altro,23,62,27,70,43,54,27
147,en,1974-07-17 00:00:00,Femmina,SVEZIA,Ufficio,66,48,30,37,31,46,53
147,en,1989-12-23 00:00:00,Maschio,SVEZIA,Ufficio,46,70,30,27,34,54,90
147,en,1984-01-17 00:00:00,Maschio,ITALIA,Ufficio,34,68,27,57,54,66,80
147,en,1967-05-15 00:00:00,Maschio,SVEZIA,Ufficio,26,57,37,53,49,40,60
147,en,1991-02-04 00:00:00,Maschio,SVEZIA,Altro,40,75,27,93,46,26,63
147,en,1988-09-20 00:00:00,Maschio,SVEZIA,Ufficio,57,52,77,53,40,63,43
147,en,1972-05-14 00:00:00,Maschio,SVEZIA,Ufficio,51,40,53,37,66,77,30
147,en,1966-12-20 00:00:00,Maschio,SVEZIA,Ufficio,31,22,40,70,86,77,80
147,en,1979-08-27 00:00:00,Maschio,SVEZIA,Ufficio,46,15,67,50,77,46,70
147,en,1994-08-18 00:00:00,Maschio,SVEZIA,Ufficio,54,70,67,43,54,46,53
147,en,1975-11-03 00:00:00,Maschio,SVEZIA,Ufficio,51,40,37,53,86,51,37
147,en,1976-09-23 00:00:00,Femmina,SVEZIA,Ufficio,31,42,37,63,57,60,73
147,en,1984-09-07 00:00:00,Femmina,SVEZIA,Ufficio,37,30,30,43,66,51,57
147,en,1985-08-18 00:00:00,Maschio,SVEZIA,Ufficio,26,50,30,63,74,54,60
147,en,1970-10-18 00:00:00,Maschio,SVEZIA,Altro,20,45,50,60,69,66,43
148,en,1979-07-09 00:00:00,Maschio,UNGHERIA,Ufficio,49,40,83,63,54,31,37
148,en,1976-06-27 00:00:00,Maschio,UNGHERIA,Ufficio,80,45,63,57,69,37,37
148,en,1969-07-10 00:00:00,Maschio,UNGHERIA,Ufficio,6,52,57,70,69,49,57
